;;;;;$ 930;1,55;;;;;;
;;;;;;;;;;;;
FAMILIA PRODUCTOS;DESCRIPCIÓN;UNIDAD DE MEDIDA;VALOR PESOS $;PRECIO COSTO NETO  ;TIPO CAMBIO $;PORCENTAJE;PRECIO VENTA NETO ;;;;;
\PROVISIONES\ABARROTES;CHOCOLATE SNICKERS 53 GR;UNID;$ 1.130;1,22;$ 930;1,55;1,88;;;;;
\PROVISIONES\ABARROTES;CHOCOLATE SPROUSE;;;;$ 930;1,55;;;;;;
\PROVISIONES\ABARROTES;CHOCOLATE TRENCITO 150 GRS;UNID;$ 2.513;2,70;$ 930;1,55;4,19;;;;;
\PROVISIONES\ABARROTES;CHOCOLATE TRENCITO 250 GRS;UNID;$ 2.848;;$ 930;1,55;;;;;;
\PROVISIONES\ABARROTES;CHOCOLATE TWIX 48 GRS;UNID;$ 1.084;1,17;$ 930;1,55;1,81;;;;;
\PROVISIONES\ABARROTES;CHOCOLATE TWIX 57 GRS;UNID;$ 1.120;1,20;$ 930;1,55;1,87;75GRS?;;;;
\PROVISIONES\ABARROTES;CHOCOLATE KIT KAT 41,5 GRS;GRS; $1.130 ;1,22;$ 930;1,55;1,88;;;;;
\PROVISIONES\ABARROTES;CHOCOLATE MILKA ALPINE 100 GRS;GRS; $1.650 ;1,77;$ 930;1,55;2,75;;;;;
\PROVISIONES\ABARROTES;CHOCOLATE KARINA 100GR AMARGO;PKT; $2.008 ;;$ 930;1,55;;;;;;
\PROVISIONES\ABARROTES;CHOCOLATE COOKIE -GALLETA CHOCOLATE 140 GRS;GRS; $725 ;0,78;$ 930;1,55;1,21;;;;;
\PROVISIONES\ABARROTES;CHARCOAL - CARBÓN VEGETAL 2.5 KG;PKT;$ 2.450;2,63;$ 930;1,55;4,08;;;;;
\PROVISIONES\ABARROTES;CINAMON STICK - CANELA ENTERA KG;KGS;$ 21.008;22,59;$ 930;1,55;35,01;;;;;
\PROVISIONES\ABARROTES;CINNAMON 500 GR - CANELA 500 GR;PKT;$ 10.504;11,29;$ 930;1,55;17,51;;;;;
\PROVISIONES\ABARROTES;CINNAMON ROLLS 85 GR - ROLLITOS DE CANELA (FRESH);PCS;$ 413;0,44;$ 930;1,55;0,69;;;;;
\PROVISIONES\ABARROTES;CLOVE WHOLE - CLAVO DE OLOR;KILO;$ 24.370;26,20;$ 930;1,55;40,62;;;;;
\PROVISIONES\ABARROTES;CLOVES 500 GR - CLAVOS DE OLOR;PKT;$ 12.185;13,10;$ 930;1,55;20,31;;;;;
\PROVISIONES\ABARROTES;COCKTAIL DE FRUTAS X 800;TIN;$ 1.930;2,08;$ 930;1,55;3,22;;;;;
\PROVISIONES\ABARROTES;COCKTAIL DE FRUTILLAS 565 GRS;TIN;$ 1.850;1,99;$ 930;1,55;3,08;;;;;
\PROVISIONES\ABARROTES;COCO BISCUIT - GALLETAS DE COCO 110 GRS;PKT;$ 798;0,86;$ 930;1,55;1,33;;;;;
\PROVISIONES\ABARROTES;COCOA SWEET;KGS;$ 7.300;7,85;$ 930;1,55;12,17;;;;;
\PROVISIONES\ABARROTES;COCONUT CREAM- CREMA DE COCO 400 GRS;UNID;$ 2.436;2,62;$ 930;1,55;4,06;;;;;
\PROVISIONES\ABARROTES;COCONUT MILK - LECHE DE COCO 400 GRS;UNID;$ 1.550;1,67;$ 930;1,55;2,58;;;;;
\PROVISIONES\ABARROTES;COCONUT OIL 500 GR - ACEITE COCO;UNID;$ 9.235;9,93;$ 930;1,55;15,39;;;;;
\PROVISIONES\ABARROTES;COCONUT POWDER - COCO RALLADO;KGS;$ 6.218;6,69;$ 930;1,55;10,36;;;;;
\PROVISIONES\ABARROTES;COCONUT POWDER 500 GR - COCO RALLADO;PKT;$ 3.109;3,34;$ 930;1,55;5,18;;;;;
\PROVISIONES\ABARROTES;CONCENTRADO JUGO DE NARANJA - CONCENTRATE JUICE ORANGE;LITRO;$ 840;;$ 930;1,55;;MIN 5LTS/BTL;;;;
\PROVISIONES\ABARROTES;COFEE CAPUCCINO X 108PCS;CAJA;$ 3.823;4,11;$ 930;1,55;6,37;;;;;
\PROVISIONES\ABARROTES;COFFE JACOB BEANS WHOLE - CAFE GRANO ENTERO 500 GRS (ITALIAN);KILO;$ 16.000;17,20;$ 930;1,55;26,67;;;;;
\PROVISIONES\ABARROTES;COFFEE GROUND - CAFE GROUND 500 GR;BAG;$ 6.995;7,52;$ 930;1,55;11,66;;;;;
\PROVISIONES\ABARROTES;COFFEE GROUND-CAFE GROUND;KGS;$ 13.990;15,04;$ 930;1,55;23,32;;;;;
\PROVISIONES\ABARROTES;COFFEE DESCAFFEINATED 170 GRS - CAFE DESCAFEINADO;TIN;$ 6.512;7,00;$ 930;1,55;10,85;;;;;
\PROVISIONES\ABARROTES;COFFEE GROUND KGS - CAFE MOLIDO;KGS;$ 0;0,00;$ 930;1,55;0,00;;;;;
\PROVISIONES\ABARROTES;COFFEE INST NESCAFE 170 G - CAFE INSTANTANEO NESCAFE 170 G;BTL;$ 5.167;5,56;$ 930;1,55;8,61;;;;;
\PROVISIONES\ABARROTES;COFFEE INSTANT GOLD 100 GR - FINA SELECCIÓN 200 GRS;BTL;$ 7.102;7,64;$ 930;1,55;11,84;;;;;
\PROVISIONES\ABARROTES;COFFEE MATE - CREMORA 425 GRS;BTL;$ 2.447;2,63;$ 930;1,55;4,08;;;;;
\PROVISIONES\ABARROTES;COFFEE VACUUM 500GR - CAFE AL VACIO 500 GR;PKT;$ 0;0,00;$ 930;1,55;0,00;;;;;
\PROVISIONES\ABARROTES;CONCENTRATE LEMON JUICE - JUGO  CONCENTRADO LIMON 500 ML;BTL;$ 992;1,07;$ 930;1,55;1,65;;;;;
\PROVISIONES\ABARROTES;CONDENSED MILK - LECHE CONDENSADA 400 GRS;TIN;$ 1.290;1,39;$ 930;1,55;2,15;;;;;
\PROVISIONES\ABARROTES;COOCKING OIL 900 ML - ACEITE VEGETAL ;BTLL;$ 1.378;1,48;$ 930;1,55;2,30;;;;;
\PROVISIONES\ABARROTES;COOKING OIL - ACEITE VEGETAL;LT;$ 0;0,00;$ 930;1,55;0,00;;;;;
\PROVISIONES\ABARROTES;COOKING WINE WHITE - VINO PARA COCINAR BLANCO;TETRA;$ 1.890;2,03;$ 930;1,55;3,15;;;;;
\PROVISIONES\ABARROTES;COOKIES ASSORTED - GALLETAS SURTIDAS 120-140 GRS;GRS; $725 ;0,78;$ 930;1,55;1,21;;;;;
\PROVISIONES\ABARROTES;CORIANDER POWDER - CILANTRO MOLIDO;KGS;$ 4.370;4,70;$ 930;1,55;7,28;;;;;
\PROVISIONES\ABARROTES;CORIANDER POWDER 500 GRS - CILANTRO MOLIDO ;PKT;$ 2.185;2,35;$ 930;1,55;3,64;;;;;
\PROVISIONES\ABARROTES;CORN KERNELS 425GRS;TIN;$ 1.505;1,62;$ 930;1,55;2,51;;;;;
\PROVISIONES\ABARROTES;CORN FLOUR - HARINA DE MAIZ;KGS;$ 3.193;3,43;$ 930;1,55;5,32;;;;;
\PROVISIONES\ABARROTES;CORN OIL - ACEITE DE MAIZ;LITRO;$ 4.538;4,88;$ 930;1,55;7,56;;;;;
\PROVISIONES\ABARROTES;CORN STARCH - MAICENA;KGS;$ 2.580;2,77;$ 930;1,55;4,30;;;;;
\PROVISIONES\ABARROTES;CORN STARCH 250GR - MAICENA 250GR;PKT;$ 645;0,69;$ 930;1,55;1,08;;;;;
\PROVISIONES\ABARROTES;CORNFLAKES - CEREAL 480 GRS;PKT;$ 3.150;3,39;$ 930;1,55;5,25;;;;;
\PROVISIONES\ABARROTES;CORNFLAKES DE KELLOGGS 450 GRS;GRS; $3.750 ;4,03;$ 930;1,55;6,25;;;;;
\PROVISIONES\ABARROTES;COLGATE TOOTHPASTE  90 GRS;UNID;$ 1.200;1,29;$ 930;1,55;2,00;;;;;
\PROVISIONES\ABARROTES;TOOHTHPASTE - PASTA DENTAL COLGATE 3X90GRS;PKT; $3.600 ;3,87;$ 930;1,55;6,00;;;;;
\PROVISIONES\ABARROTES;CRACKER SELLZ 90GRS;PKT; $463 ;0,50;$ 930;1,55;0,77;;;;;
\PROVISIONES\ABARROTES;CRACKELET 70 GR;PKT;$ 479;0,52;$ 930;1,55;0,80;;;;;
\PROVISIONES\ABARROTES;CRACKER CREAM - GALLETAS DE SODA 160GR;PKT;$ 840;0,90;$ 930;1,55;1,40;;;;;
\PROVISIONES\ABARROTES;CREAM OF CORN - CREMA DE CHOCLO;KGS;$ 2.490;2,68;$ 930;1,55;4,15;;;;;
\PROVISIONES\ABARROTES;CREAM SOUP MUSHROOMS - CREMA DE CHAMPIÑONES;KGS;$ 2.590;2,78;$ 930;1,55;4,32;;;;;
\PROVISIONES\ABARROTES;CREAM OF TARTAR - CREMA TARTARA McCORNICK 42GR;BTL;$ 1.588;1,71;$ 930;1,55;2,65;;;;;
\PROVISIONES\ABARROTES;CREAM PASTRY 78GR - CREMA PASTELERA;PKT;$ 706;0,76;$ 930;1,55;1,18;;;;;
\PROVISIONES\ABARROTES;CREAM SOUP VEGETABLE- CREMA DE VERDURAS;KGS;$ 2.490;2,68;$ 930;1,55;4,15;;;;;
\PROVISIONES\ABARROTES;CROISSANT;UNID;$ 250;0,27;$ 930;1,55;0,42;;;;;
\PROVISIONES\ABARROTES;CUMIN POWDER - COMINO MOLIDO;KILO;$ 14.706;15,81;$ 930;1,55;24,51;;;;;
\PROVISIONES\ABARROTES;CUMIN POWDER - COMINO MOLIDO   500 gr;PKT;$ 7.353;7,91;$ 930;1,55;12,26;;;;;
\PROVISIONES\ABARROTES;CUMIN SEED - SEMILLA DE COMINO 500GR;PKT;$ 7.143;7,68;$ 930;1,55;11,91;;;;;
\PROVISIONES\ABARROTES;CUMIN SEED WHOLE-SEMILLA COMINO ENTERA;KGS;$ 14.286;15,36;$ 930;1,55;23,81;;;;;
\PROVISIONES\ABARROTES;CUP NOODLES ASSORTED- FIDEOS VASO SURTIDO 65 GRS;GRS; $874 ;0,94;$ 930;1,55;1,46;;;;;
\PROVISIONES\ABARROTES;CUP NOODLES BEEF - FIDEOS VASO CARNE ;CUP;$ 874;0,94;$ 930;1,55;1,46;;;;;
\PROVISIONES\ABARROTES;CUP NOODLES CHICKEN - FIDEOS VASO POLLO;CUP;$ 874;0,94;$ 930;1,55;1,46;;;;;
\PROVISIONES\ABARROTES;CUP NOODLES SHRIMPS - FIDEOS VASO CAMARON ;CUP;$ 874;0,94;$ 930;1,55;1,46;;;;;
\PROVISIONES\ABARROTES;CURCUMA POWDER - CURCUMA EN POLVO 500 GRS;PKT;$ 2.899;3,12;$ 930;1,55;4,83;;;;;
\PROVISIONES\ABARROTES;CURCUMA POWDER - CURCUMA EN POLVO KILO;KGS;$ 5.798;6,23;$ 930;1,55;9,66;;;;;
\PROVISIONES\ABARROTES;CURRY POWDER - CURRY EN POLVO;KGS;$ 4.118;4,43;$ 930;1,55;6,86;;;;;
\PROVISIONES\ABARROTES;CURRY SPICE 500 GR;PKT;$ 2.059;2,21;$ 930;1,55;3,43;;;;;
\PROVISIONES\ABARROTES;CLUB SOCIAL COOKIES - GALLETAS CLUB SOCIAL 216 GRS;GRS; $1.470 ;1,58;$ 930;1,55;2,45;;;;;
\PROVISIONES\ABARROTES;DARK SOYA SAUCE 500 ML;BTLL;$ 3.200;3,44;$ 930;1,55;5,33;;;;;
\PROVISIONES\ABARROTES;DATES SEEDLESS  - DATILES ;KILO;$ 5.042;5,42;$ 930;1,55;8,40;;;;;
\PROVISIONES\ABARROTES;DATES SEEDLESS  - DATILES 250GR;PKT;$ 1.261;1,36;$ 930;1,55;2,10;;;;;
\PROVISIONES\ABARROTES;DANISH COOKIES - GALLETAS DANESAS 454GRS;TIN; $5.041 ;5,42;$ 930;1,55;8,40;;;;;
\PROVISIONES\ABARROTES;DEODORANT AXE - DESODORANTE AXE 152 GRS;UNID;$ 2.067;2,22;$ 930;1,55;3,45;;;;;
\PROVISIONES\ABARROTES;DIGESTIVE BISCUITS154 GRS;PCS;$ 0;0,00;$ 930;1,55;0,00;;;;;
\PROVISIONES\ABARROTES;DOLMADAKIA - HOJA DE PARRA;BTL;$ 0;0,00;$ 930;1,55;0,00;;;;;
\PROVISIONES\ABARROTES;DORITOS 200 GRS;BTL;$ 1.765;1,90;$ 930;1,55;2,94;;;;;
\PROVISIONES\ABARROTES;DRESSING ASST - SALSAS SURTIDAS 250  GRS;BTL;$ 0;0,00;$ 930;1,55;0,00;;;;;
\PROVISIONES\ABARROTES;DRESSING ASST - SALSAS SURTIDAS 500 GRS;BTL;$ 3.344;3,60;$ 930;1,55;5,57;;;;;
\PROVISIONES\ABARROTES;DRIED APRICOT - DAMASCOS SECOS;KGS;$ 11.765;12,65;$ 930;1,55;19,61;;;;;
\PROVISIONES\ABARROTES;DRIED CORN ( POP CORN ) MAIZ CURAGUA;KGS;$ 1.650;1,77;$ 930;1,55;2,75;;;;;
\PROVISIONES\ABARROTES;DRIED CRANBERRY ;KGS;$ 7.500;8,06;$ 930;1,55;12,50;;;;;
\PROVISIONES\ABARROTES;DRIED RAISIN - PASAS;KGS;$ 3.866;4,16;$ 930;1,55;6,44;;;;;
\PROVISIONES\ABARROTES;DRY ALAMANG FRYING 340 GRS - PASTA DE CAMARON;BTLL;$ 0;0,00;$ 930;1,55;0,00;;;;;
\PROVISIONES\ABARROTES;DRY HOISIN SAUCE - SALSA HOISIN 397 ML ;BTL;$ 2.650;2,85;$ 930;1,55;4,42;;;;;
\PROVISIONES\ABARROTES;DRY MUSHROOMS - CHAMPIÑONES SECOS;KGS;$ 22.000;23,66;$ 930;1,55;36,67;;;;;
\PROVISIONES\ABARROTES;DRY PEAS  GREEN SPLIT-ARVERJAS VERDES PARTIDAS;KGS;$ 2.521;2,71;$ 930;1,55;4,20;;;;;
\PROVISIONES\ABARROTES;DRY PEAS YELLOW SPLIT- ARVEJAS AMARILLAS PARTIDAS;KGS;$ 1.540;;$ 930;1,55;;;;;;
\PROVISIONES\ABARROTES;DRY PRUNE - CIRUELAS SECAS;KILO;$ 6.723;7,23;$ 930;1,55;11,21;;;;;
\PROVISIONES\ABARROTES;DRY PRUNES 200 G - CIRUELAS SECAS;PKT;$ 3.361;3,61;$ 930;1,55;5,60;;;;;
\PROVISIONES\ABARROTES;DRY SUN DRIED TOMATO 285 GRS;BTLL;$ 0;0,00;$ 930;1,55;0,00;;;;;
\PROVISIONES\ABARROTES;DRY TACO SAUCE;BAG;$ 0;0,00;$ 930;1,55;0,00;;;;;
\PROVISIONES\ABARROTES;DRY YEAST - LEVADURA 500 GRS;PKT;$ 2.228;2,40;$ 930;1,55;3,71;;;;;
\PROVISIONES\ABARROTES;EARL GREY TEA 20'S - TE;PKT;$ 1.883;2,02;$ 930;1,55;3,14;;;;;
\PROVISIONES\ABARROTES;EGG 360 PCS - HUEVOS 360 PCS;CAJA;$ 0;0,00;$ 930;1,55;0,00;;;;;
\PROVISIONES\ABARROTES;EGGS DOZ - HUEVOS DOCENA;DOCENA;$ 0;0,00;$ 930;1,55;0,00;;;;;
\PROVISIONES\ABARROTES;EGG UNID ;UNID;$ 148;0,16;$ 930;1,55;0,25;;;;;
\PROVISIONES\ABARROTES;ELBOW MACARONI - PASTA REGATONE 400 GRS;PKT;$ 1.008;1,08;$ 930;1,55;1,68;;;;;
\PROVISIONES\ABARROTES;ENGLISH SAUCE 165ML - SALSA INGLESA 165;BTL;$ 2.933;3,15;$ 930;1,55;4,89;;;;;
\PROVISIONES\ABARROTES;ESSENCE ALMOND - ESENCIA DE ALMENDRAS 60 ML;BTL;$ 1.051;1,13;$ 930;1,55;1,75;;;;;
\PROVISIONES\ABARROTES;ESSENCE RUM - ESENCIA DE RON 60ML;BTL;$ 1.051;1,13;$ 930;1,55;1,75;;;;;
\PROVISIONES\ABARROTES;EVAPORATED MILK - LECHE EVAPORADA 400 ML;TIN;$ 1.090;1,17;$ 930;1,55;1,82;;;;;
\PROVISIONES\ABARROTES;FETUCCINI LOCAL NOODLES - FETUCCINI AL HUEVO 400 GRS;PKT;$ 1.085;1,17;$ 930;1,55;1,81;;;;;
\PROVISIONES\ABARROTES;FIRM TOFU 307 GRS;UNID;$ 3.600;3,87;$ 930;1,55;6,00;;;;;
\PROVISIONES\ABARROTES;FIG - HIGOS;KGS;$ 5.966;6,42;$ 930;1,55;9,94;;;;;
\PROVISIONES\ABARROTES;FISH SAUCE - SALSA DE PESCADO 700 ML;BTL;$ 2.500;2,69;$ 930;1,55;4,17;;;;;
\PROVISIONES\ABARROTES;FITNESS CEREAL -CEREAL FITNESS 330GR;GRS; $2.723 ;2,93;$ 930;1,55;4,54;;;;;
\PROVISIONES\ABARROTES;FLOUR BROWN - HARINA INTEGRAL;KGS;$ 1.848;1,99;$ 930;1,55;3,08;;;;;
\PROVISIONES\ABARROTES;FLOUR SEMOLINA - SEMOLINA;KGS;$ 2.390;2,57;$ 930;1,55;3,98;;;;;
\PROVISIONES\ABARROTES;FLOUR WHITE - HARINA;KGS;$ 925;0,99;$ 930;1,55;1,54;;;;;
\PROVISIONES\ABARROTES;FLOUR WHITE - HARINA 25KG;KILOS;$ 16.800;;$ 930;1,55;;;;;;
\PROVISIONES\ABARROTES;FLOUR ORO UNO ;PKT;$ 15.041;16,17;$ 930;1,55;25,07;;;;;
\PROVISIONES\ABARROTES;FLOUR WHOLE GRAIN INTEGRAL - HARINA INTEGRAL;PKT;$ 1.848;1,99;$ 930;1,55;3,08;;;;;
\PROVISIONES\ABARROTES;FLOUR WHOLE GRAIN INTEGRAL - HARINA INTEGRAL;PKT;$ 16.134;17,35;$ 930;1,55;26,89;;;;;
\PROVISIONES\ABARROTES;FOOD COLORING - SET COLORES;SET;$ 2.504;2,69;$ 930;1,55;4,17;;;;;
\PROVISIONES\ABARROTES;FRAC COOKIE - GALLETA FRAC 130 GRS;GRS; $590 ;0,63;$ 930;1,55;0,98;;;;;
\PROVISIONES\ABARROTES;FRENCH BAGUETTE FZ 120 GRS - BAGUETTE CONGELADO ;PCS;$ 360;0,39;$ 930;1,55;0,60;;;;;
\PROVISIONES\ABARROTES;FRENCH BAGUETTE 270 GRS;PCS;$ 360;;$ 930;1,55;;;;;;
\PROVISIONES\ABARROTES;FRESH NOODLES;KGS;$ 7.478;8,04;$ 930;1,55;12,46;;;;;
\PROVISIONES\ABARROTES;FRUIT COCKTAIL - COCKTAIL DE FRUTAS 822 GRS;GRS; $2.050 ;2,20;$ 930;1,55;3,42;;;;;
\PROVISIONES\ABARROTES;FRUIT COCKTAIL - COCKTAIL DE FRUTAS 567 GRS;GRS; $1.810 ;1,95;$ 930;1,55;3,02;;;;;
\PROVISIONES\ABARROTES;FRUIT TEA - TE DE FRUTAS 20`S;PKT;$ 1.764;1,90;$ 930;1,55;2,94;;;;;
\PROVISIONES\ABARROTES;FRYING POWDER - PANKO;KGS;$ 3.780;4,06;$ 930;1,55;6,30;;;;;
\PROVISIONES\ABARROTES;FUSILLI 400 GR - PASTA;PKT;$ 832;0,89;$ 930;1,55;1,39;;;;;
\PROVISIONES\ABARROTES;FZ BREAD BROWN SLICED - MOLDE INTEGRAL CONGELADO 560 GRS;PAQUETE;$ 2.290;2,46;$ 930;1,55;3,82;;;;;
\PROVISIONES\ABARROTES;FZ PUFF PASTRY - MASA DE HOJA;KGS;$ 6.990;7,52;$ 930;1,55;11,65;;;;;
\PROVISIONES\ABARROTES;GALLETAS NAVIDEÑAS 200 GR;PKT;$ 0;0,00;$ 930;1,55;0,00;;;;;
\PROVISIONES\ABARROTES;GARLIC POWDER - AJO POLVO;KGS;$ 5.639;6,06;$ 930;1,55;9,40;;;;;
\PROVISIONES\ABARROTES;GARLIC POWDER 500GR - AJO POLVO 500GR;PKT;$ 2.819;3,03;$ 930;1,55;4,70;;;;;
\PROVISIONES\ABARROTES;GAROTTO ASST - GAROTTO X 300 GRS;PCS;$ 0;0,00;$ 930;1,55;0,00;;;;;
\PROVISIONES\ABARROTES;GELATIN PLAIN - GELATINA SIN SABOR 30 GR;UNID;$ 1.169;1,26;$ 930;1,55;1,95;;;;;
\PROVISIONES\ABARROTES;GELATINE POWDER - GELATINA ASSTD;KGS;$ 7.479;8,04;$ 930;1,55;12,47;;;;;
\PROVISIONES\ABARROTES;GELATINE POWDER - GELATINA SIN SABOR 500;PKT;$ 4.202;4,52;$ 930;1,55;7,00;;;;;
\PROVISIONES\ABARROTES;GHERKINGS PICKLED - POLACAS 600 GRS;BTL;$ 2.857;3,07;$ 930;1,55;4,76;;;;;
\PROVISIONES\ABARROTES;GINGER GROUND - GINGER MOLIDO 500GR;PKT;$ 4.412;4,74;$ 930;1,55;7,35;;;;;
\PROVISIONES\ABARROTES;GINGER LEMON TEA-TE JENGIBRE LIMON 20'S;PKT;$ 1.764;1,90;$ 930;1,55;2,94;;;;;
\PROVISIONES\ABARROTES;GINGER PASTE 240GR - PASTA DE JENGIBRE 240 GRS;BTL;$ 2.733;2,94;$ 930;1,55;4,56;;;;;
\PROVISIONES\ABARROTES;GLUTINOUS FLOUR - HARINA  DE ARROZ GLUTINOSO ;KGS;$ 3.025;3,25;$ 930;1,55;5,04;;;;;
\PROVISIONES\ABARROTES;GLUTINOUS RICE - ARROZ GLUTINOSO;KGS;$ 5.042;5,42;$ 930;1,55;8,40;;;;;
\PROVISIONES\ABARROTES;GLUTINOUS RICE FLOUR - HARINA DE ARROZ GLUTINOSO 400 GRS;GRS; $1.460 ;1,57;$ 930;1,55;2,43;;;;;
\PROVISIONES\ABARROTES;GLUTIONOISE RICE - ARROZ GLUTINOSO 2KG;GRS; $6.050 ;6,51;$ 930;1,55;10,08;;;;;
\PROVISIONES\ABARROTES;GLUTINOUS RICE POWDER 500 G / PKT;PKT;$ 2.521;2,71;$ 930;1,55;4,20;;;;;
\PROVISIONES\ABARROTES;GRANOLA 330 GRS - GRANOLA;PKT;$ 2.177;2,34;$ 930;1,55;3,63;;;;;
\PROVISIONES\ABARROTES;GRANOLA BERRIES 330GRS/PKT;PKT;$ 2.176;;$ 930;1,55;;;;;;
\PROVISIONES\ABARROTES;GREEN TEA - TE VERDE 20'S;BOX;$ 1.050;1,13;$ 930;1,55;1,75;;;;;
\PROVISIONES\ABARROTES;GREEN TEA - TE VERDE X 100'S;BOX;$ 5.798;6,23;$ 930;1,55;9,66;;;;;
\PROVISIONES\ABARROTES;GREEN TEA LEAVES 500 GR - TE VERDE HOJA;PKT;$ 5.885;6,33;$ 930;1,55;9,81;;;;;
\PROVISIONES\ABARROTES;GREEN TEA LIPTON 100`S - TE VERDE;PKT;$ 6.639;7,14;$ 930;1,55;11,07;;;;;
\PROVISIONES\ABARROTES;GREEN TEA LIPTON 20`S - TE VERDE;PKT;$ 1.250;1,34;$ 930;1,55;2,08;;;;;
\PROVISIONES\ABARROTES;GRILL COOKIES - GALLETAS GRILL 140 GRS;PKT; $1.340 ;1,44;$ 930;1,55;2,23;;;;;
\PROVISIONES\ABARROTES;HALLS MENTHOL 25 GR;UNID;$ 450;0,48;$ 930;1,55;0,75;;;;;
\PROVISIONES\ABARROTES;HALVED PEACHES -DURAZNOS EN MITADES 822 GRS;TIN; $2.050 ;2,20;$ 930;1,55;3,42;;;;;
\PROVISIONES\ABARROTES;HALVED PEACHES - DURAZNOS EN MITADES 567 GRS;TIN; $1.980 ;2,13;$ 930;1,55;3,30;;;;;
\PROVISIONES\ABARROTES;HAMBURGESA VEGANA- PATTIE BURGER VEGAN 100GRS;PKT; $1.000 ;;$ 930;1,55;;;;;;
\PROVISIONES\ABARROTES;HARIBO ASSTD 175 GRS;BAG ;$ 1.850;1,99;$ 930;1,55;3,08;;;;;
\PROVISIONES\ABARROTES;HAZELNUTS - AVELLANAS 500 GRS;PKT;$ 8.403;9,04;$ 930;1,55;14,01;;;;;
\PROVISIONES\ABARROTES;HAZELNUTS - AVELLANAS KG;KILO;$ 16.807;18,07;$ 930;1,55;28,01;;;;;
\PROVISIONES\ABARROTES;HERRING FILLET IN TOMATO - ARENQUE EN SALSA 200 GRS;TIN;$ 0;0,00;$ 930;1,55;0,00;;;;;
\PROVISIONES\ABARROTES;HERRING IN OIL ASSTD - ARENQUE SURTIDOS TIN;TIN;$ 0;0,00;$ 930;1,55;0,00;;;;;
\PROVISIONES\ABARROTES;HONEY - MIEL 450 GRS;JAR;$ 4.369;4,70;$ 930;1,55;7,28;;;;;
\PROVISIONES\ABARROTES;HONEY - MIEL 500 GRS;JAR;$ 4.100;4,41;$ 930;1,55;6,83;;;;;
\PROVISIONES\ABARROTES;HONEY - MIEL MULTIFLORAL 1KG;GRS; $6.933 ;7,45;$ 930;1,55;11,56;;;;;
\PROVISIONES\ABARROTES;HONEY - MIEL MULTIFLORAL 500GRS;GRS; $4.100 ;4,41;$ 930;1,55;6,83;;;;;
\PROVISIONES\ABARROTES;HONEY PALM 330 GRS - MIEL DE PALMA;JAR;$ 4.369;4,70;$ 930;1,55;7,28;;;;;
\PROVISIONES\ABARROTES;HORSERADISH 140 GR - RABANO BLANCO PASTA;BTLL;$ 1.925;2,07;$ 930;1,55;3,21;;;;;
\PROVISIONES\ABARROTES;HOT KETCHUP - KETCHUP PICANTE 350 GRS;BTLL;$ 3.017;3,24;$ 930;1,55;5,03;;;;;
\PROVISIONES\ABARROTES;HUESILLOS;KGS;$ 7.479;8,04;$ 930;1,55;12,47;;;;;
\PROVISIONES\ABARROTES;ICING SUGAR - AZUCAR FLOR;KGS;$ 1.933;2,08;$ 930;1,55;3,22;;;;;
\PROVISIONES\ABARROTES;ICING/POWDERED SUGAR - AZUCAR FLOR 500 GRS;GRS; $1.050 ;1,13;$ 930;1,55;1,75;;;;;
\PROVISIONES\ABARROTES;ICING/POWDERED SUGAR - AZUCAR FLOR 1 KG;GRS; $2.109 ;2,27;$ 930;1,55;3,52;;;;;
\PROVISIONES\ABARROTES;INSTANT NOODLES ASSTD - RAMEN 30 X 63 GRS;BOX;$ 13.650;14,68;$ 930;1,55;22,75;;;;;
\PROVISIONES\ABARROTES;INSTANT NOODLES RAMEN CARNE ;PKT;$ 492;0,53;$ 930;1,55;0,82;;;;;
\PROVISIONES\ABARROTES;INSTANT NOODLES RAMEN POLLO;PKT;$ 492;0,53;$ 930;1,55;0,82;;;;;
\PROVISIONES\ABARROTES;INSTANT NOODLES RAMEN VERDURA;PKT;$ 492;0,53;$ 930;1,55;0,82;;;;;
\PROVISIONES\ABARROTES;INSTANT NOODLES SHRIMPS;PKT;$ 660;0,71;$ 930;1,55;1,10;;;;;
\PROVISIONES\ABARROTES;INSTANT OATMEAL - AVENA INSTANTANEA 400 GRS;PKT;$ 1.756;1,89;$ 930;1,55;2,93;;;;;
\PROVISIONES\ABARROTES;INSTANT OATMEAL - AVENA INSTANTANEA 700 GRS;GRS; $2.050 ;2,20;$ 930;1,55;3,42;;;;;
\PROVISIONES\ABARROTES;INSTANT OATMEAL - AVENA INSTANTANEA 800 GRS;GRS; $2.150 ;2,31;$ 930;1,55;3,58;;;;;
\PROVISIONES\ABARROTES;JALAPEÑO SLICED 200 GRS - JALAEÑO LAMINADO ;BTL;$ 0;0,00;$ 930;1,55;0,00;;;;;
\PROVISIONES\ABARROTES;JAM BLACK CURANT - MERMELADA 340 GRS/BTL;UNID;$ 3.697;3,98;$ 930;1,55;6,16;;;;;
\PROVISIONES\ABARROTES;JAM BLACKBERRY - MERMELADA MORA 340 GRS/BTL;UNID;$ 3.697;3,98;$ 930;1,55;6,16;;;;;
\PROVISIONES\ABARROTES;JAM BLUEBERRY - MERMELADA ARANDANO 340 GRS/BTL;UNID;$ 3.697;3,98;$ 930;1,55;6,16;;;;;
\PROVISIONES\ABARROTES;JAM CHERRY - MERMELADA DE GUINDA 340 GRS/BTL;UNID;$ 3.697;3,98;$ 930;1,55;6,16;;;;;
